model,fold,feature_alpha,label_noise_p,flipped_labels,suspect_labels,accuracy,precision_m,recall_m,specificity_b,f1_m,roc_auc
rf_baseline,23,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
logreg_robust,23,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
svm_rbf_robust,23,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9986772486772486
rf_robust,23,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
logreg_baseline,24,0.05,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9947089947089947
svm_rbf_baseline,24,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,0.9986772486772486
rf_baseline,24,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_robust,24,0.05,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9973544973544973
svm_rbf_robust,24,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_robust,24,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
logreg_baseline,25,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
svm_rbf_baseline,25,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
rf_baseline,25,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_robust,25,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
svm_rbf_robust,25,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
rf_robust,25,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_baseline,26,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,26,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_baseline,26,0.05,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9986772486772486
logreg_robust,26,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,26,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_robust,26,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,0.9986772486772486
logreg_baseline,27,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9986772486772486
svm_rbf_baseline,27,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9973544973544973
rf_baseline,27,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9986772486772486
logreg_robust,27,0.05,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9986772486772486
svm_rbf_robust,27,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9973544973544973
rf_robust,27,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9986772486772486
logreg_baseline,28,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.98015873015873
svm_rbf_baseline,28,0.05,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9854497354497354
rf_baseline,28,0.05,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,0.9814814814814815
logreg_robust,28,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.98015873015873
svm_rbf_robust,28,0.05,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,0.9841269841269841
rf_robust,28,0.05,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,0.9801587301587301
logreg_baseline,29,0.05,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9867724867724867
svm_rbf_baseline,29,0.05,0.0,0,26,0.9473684210526315,0.9090909090909091,0.9523809523809523,0.9444444444444444,0.9302325581395349,0.9933862433862435
rf_baseline,29,0.05,0.0,0,26,0.9298245614035088,0.9047619047619048,0.9047619047619048,0.9444444444444444,0.9047619047619048,0.9748677248677249
logreg_robust,29,0.05,0.0,0,26,0.9473684210526315,0.95,0.9047619047619048,0.9722222222222222,0.926829268292683,0.9854497354497355
svm_rbf_robust,29,0.05,0.0,0,26,0.9473684210526315,0.9090909090909091,0.9523809523809523,0.9444444444444444,0.9302325581395349,0.9947089947089947
rf_robust,29,0.05,0.0,0,26,0.9473684210526315,0.9090909090909091,0.9523809523809523,0.9444444444444444,0.9302325581395349,0.9735449735449736
logreg_baseline,30,0.05,0.0,0,26,0.9821428571428571,1.0,0.9523809523809523,1.0,0.975609756097561,0.998639455782313
svm_rbf_baseline,30,0.05,0.0,0,26,0.9821428571428571,1.0,0.9523809523809523,1.0,0.975609756097561,0.9993197278911564
rf_baseline,30,0.05,0.0,0,26,0.9821428571428571,0.9545454545454546,1.0,0.9714285714285714,0.9767441860465116,0.9972789115646259
logreg_robust,30,0.05,0.0,0,26,0.9821428571428571,1.0,0.9523809523809523,1.0,0.975609756097561,0.998639455782313
svm_rbf_robust,30,0.05,0.0,0,26,0.9642857142857143,1.0,0.9047619047619048,1.0,0.95,0.998639455782313
rf_robust,30,0.05,0.0,0,26,0.9821428571428571,0.9545454545454546,1.0,0.9714285714285714,0.9767441860465116,0.9972789115646259
logreg_baseline,31,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,31,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_baseline,31,0.05,0.0,0,26,0.9473684210526315,0.9523809523809523,0.9090909090909091,0.9714285714285714,0.9302325581395349,0.996103896103896
logreg_robust,31,0.05,0.0,0,26,0.9824561403508771,0.9565217391304348,1.0,0.9714285714285714,0.9777777777777777,0.9974025974025974
svm_rbf_robust,31,0.05,0.0,0,26,0.9824561403508771,1.0,0.9545454545454546,1.0,0.9767441860465116,1.0
rf_robust,31,0.05,0.0,0,26,0.9473684210526315,0.9523809523809523,0.9090909090909091,0.9714285714285714,0.9302325581395349,0.9935064935064934
logreg_baseline,32,0.05,0.0,0,26,0.9824561403508771,1.0,0.9545454545454546,1.0,0.9767441860465116,0.996103896103896
svm_rbf_baseline,32,0.05,0.0,0,26,0.9649122807017544,1.0,0.9090909090909091,1.0,0.9523809523809523,0.996103896103896
rf_baseline,32,0.05,0.0,0,26,0.9298245614035088,0.9090909090909091,0.9090909090909091,0.9428571428571428,0.9090909090909091,0.9818181818181818
logreg_robust,32,0.05,0.0,0,26,0.9824561403508771,1.0,0.9545454545454546,1.0,0.9767441860465116,0.996103896103896
svm_rbf_robust,32,0.05,0.0,0,26,0.9649122807017544,1.0,0.9090909090909091,1.0,0.9523809523809523,0.9948051948051948
rf_robust,32,0.05,0.0,0,26,0.9473684210526315,0.9130434782608695,0.9545454545454546,0.9428571428571428,0.9333333333333333,0.9870129870129871
logreg_baseline,33,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,33,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_baseline,33,0.05,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9947089947089948
logreg_robust,33,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,33,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,1.0
rf_robust,33,0.05,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9947089947089947
logreg_baseline,34,0.05,0.0,0,26,0.9473684210526315,0.95,0.9047619047619048,0.9722222222222222,0.926829268292683,0.9947089947089947
svm_rbf_baseline,34,0.05,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9973544973544973
rf_baseline,34,0.05,0.0,0,26,0.9298245614035088,0.8695652173913043,0.9523809523809523,0.9166666666666666,0.9090909090909091,0.9947089947089947
logreg_robust,34,0.05,0.0,0,26,0.9473684210526315,0.95,0.9047619047619048,0.9722222222222222,0.926829268292683,0.9907407407407407
svm_rbf_robust,34,0.05,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.996031746031746
rf_robust,34,0.05,0.0,0,26,0.8947368421052632,0.8,0.9523809523809523,0.8611111111111112,0.8695652173913043,0.9907407407407407
logreg_baseline,35,0.05,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,1.0
svm_rbf_baseline,35,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9933862433862435
rf_baseline,35,0.05,0.0,0,26,0.9298245614035088,0.9473684210526315,0.8571428571428571,0.9722222222222222,0.9,0.996031746031746
logreg_robust,35,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,1.0
svm_rbf_robust,35,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9973544973544973
rf_robust,35,0.05,0.0,0,26,0.9298245614035088,0.9473684210526315,0.8571428571428571,0.9722222222222222,0.9,0.9947089947089947
logreg_baseline,36,0.05,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9973544973544973
svm_rbf_baseline,36,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
rf_baseline,36,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_robust,36,0.05,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9973544973544973
svm_rbf_robust,36,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_robust,36,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,0.9986772486772486
logreg_baseline,37,0.05,0.0,0,26,0.9473684210526315,0.9090909090909091,0.9523809523809523,0.9444444444444444,0.9302325581395349,0.992063492063492
svm_rbf_baseline,37,0.05,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9880952380952381
rf_baseline,37,0.05,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,0.9656084656084656
logreg_robust,37,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9947089947089947
svm_rbf_robust,37,0.05,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9880952380952381
rf_robust,37,0.05,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9708994708994708
logreg_baseline,38,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,38,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
rf_baseline,38,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_robust,38,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,38,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_robust,38,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_baseline,39,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,39,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_baseline,39,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
logreg_robust,39,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,39,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_robust,39,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
logreg_baseline,40,0.05,0.0,0,26,0.9821428571428571,1.0,0.9523809523809523,1.0,0.975609756097561,0.982312925170068
svm_rbf_baseline,40,0.05,0.0,0,26,0.9464285714285714,0.95,0.9047619047619048,0.9714285714285714,0.926829268292683,0.9850340136054422
rf_baseline,40,0.05,0.0,0,26,0.9642857142857143,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9523809523809523,0.9836734693877551
logreg_robust,40,0.05,0.0,0,26,0.9821428571428571,1.0,0.9523809523809523,1.0,0.975609756097561,0.982312925170068
svm_rbf_robust,40,0.05,0.0,0,26,0.9464285714285714,0.95,0.9047619047619048,0.9714285714285714,0.926829268292683,0.9836734693877551
rf_robust,40,0.05,0.0,0,26,0.9464285714285714,0.9090909090909091,0.9523809523809523,0.9428571428571428,0.9302325581395349,0.982312925170068
logreg_baseline,41,0.05,0.0,0,26,0.9649122807017544,1.0,0.9090909090909091,1.0,0.9523809523809523,0.9909090909090909
svm_rbf_baseline,41,0.05,0.0,0,26,0.9649122807017544,1.0,0.9090909090909091,1.0,0.9523809523809523,0.9883116883116884
rf_baseline,41,0.05,0.0,0,26,0.9298245614035088,0.95,0.8636363636363636,0.9714285714285714,0.9047619047619048,0.9655844155844157
logreg_robust,41,0.05,0.0,0,26,0.9473684210526315,0.9523809523809523,0.9090909090909091,0.9714285714285714,0.9302325581395349,0.9883116883116883
svm_rbf_robust,41,0.05,0.0,0,26,0.9298245614035088,1.0,0.8181818181818182,1.0,0.9,0.9805194805194805
rf_robust,41,0.05,0.0,0,26,0.9298245614035088,0.95,0.8636363636363636,0.9714285714285714,0.9047619047619048,0.9714285714285714
logreg_baseline,42,0.05,0.0,0,26,0.9824561403508771,1.0,0.9545454545454546,1.0,0.9767441860465116,0.9987012987012986
svm_rbf_baseline,42,0.05,0.0,0,26,0.9824561403508771,0.9565217391304348,1.0,0.9714285714285714,0.9777777777777777,1.0
rf_baseline,42,0.05,0.0,0,26,0.9122807017543859,0.9473684210526315,0.8181818181818182,0.9714285714285714,0.8780487804878049,0.9883116883116883
logreg_robust,42,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,42,0.05,0.0,0,26,0.9649122807017544,0.9545454545454546,0.9545454545454546,0.9714285714285714,0.9545454545454546,0.9974025974025974
rf_robust,42,0.05,0.0,0,26,0.9473684210526315,0.9523809523809523,0.9090909090909091,0.9714285714285714,0.9302325581395349,0.9935064935064934
logreg_baseline,43,0.05,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9933862433862435
svm_rbf_baseline,43,0.05,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9947089947089947
rf_baseline,43,0.05,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9973544973544973
logreg_robust,43,0.05,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9947089947089947
svm_rbf_robust,43,0.05,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9947089947089947
rf_robust,43,0.05,0.0,0,26,0.9473684210526315,0.9090909090909091,0.9523809523809523,0.9444444444444444,0.9302325581395349,0.996031746031746
logreg_baseline,44,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9748677248677249
svm_rbf_baseline,44,0.05,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9814814814814815
rf_baseline,44,0.05,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9794973544973545
logreg_robust,44,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9775132275132274
svm_rbf_robust,44,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9854497354497354
rf_robust,44,0.05,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9841269841269841
logreg_baseline,45,0.05,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9986772486772486
svm_rbf_baseline,45,0.05,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,0.9986772486772486
rf_baseline,45,0.05,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9986772486772486
logreg_robust,45,0.05,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,0.9986772486772486
svm_rbf_robust,45,0.05,0.0,0,26,0.9298245614035088,1.0,0.8095238095238095,1.0,0.8947368421052632,0.996031746031746
rf_robust,45,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.996031746031746
logreg_baseline,46,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,0.9986772486772486
svm_rbf_baseline,46,0.05,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9986772486772486
rf_baseline,46,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_robust,46,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,0.9986772486772486
svm_rbf_robust,46,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,0.9986772486772486
rf_robust,46,0.05,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9986772486772486
logreg_baseline,47,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9947089947089947
svm_rbf_baseline,47,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9947089947089947
rf_baseline,47,0.05,0.0,0,26,0.9473684210526315,0.9090909090909091,0.9523809523809523,0.9444444444444444,0.9302325581395349,0.9880952380952381
logreg_robust,47,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9933862433862435
svm_rbf_robust,47,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9947089947089947
rf_robust,47,0.05,0.0,0,26,0.9298245614035088,0.8695652173913043,0.9523809523809523,0.9166666666666666,0.9090909090909091,0.9880952380952381
logreg_baseline,48,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,48,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_baseline,48,0.05,0.0,0,26,0.9298245614035088,0.8695652173913043,0.9523809523809523,0.9166666666666666,0.9090909090909091,0.996031746031746
logreg_robust,48,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,48,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_robust,48,0.05,0.0,0,26,0.9298245614035088,0.84,1.0,0.8888888888888888,0.9130434782608695,0.992063492063492
logreg_baseline,49,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.996031746031746
svm_rbf_baseline,49,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_baseline,49,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,0.9986772486772487
logreg_robust,49,0.05,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9986772486772486
svm_rbf_robust,49,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_robust,49,0.05,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,0.9986772486772486
logreg_baseline,50,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,50,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_baseline,50,0.05,0.0,0,26,0.9821428571428571,0.9545454545454546,1.0,0.9714285714285714,0.9767441860465116,0.9986394557823128
logreg_robust,50,0.05,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,50,0.05,0.0,0,26,0.9821428571428571,0.9545454545454546,1.0,0.9714285714285714,0.9767441860465116,1.0
rf_robust,50,0.05,0.0,0,26,0.9642857142857143,0.9130434782608695,1.0,0.9428571428571428,0.9545454545454546,0.998639455782313
logreg_baseline,1,0.1,0.0,0,26,0.9649122807017544,0.9545454545454546,0.9545454545454546,0.9714285714285714,0.9545454545454546,0.9974025974025974
svm_rbf_baseline,1,0.1,0.0,0,26,0.9824561403508771,0.9565217391304348,1.0,0.9714285714285714,0.9777777777777777,0.9987012987012986
rf_baseline,1,0.1,0.0,0,26,0.9473684210526315,0.9130434782608695,0.9545454545454546,0.9428571428571428,0.9333333333333333,0.9974025974025974
logreg_robust,1,0.1,0.0,0,26,0.9649122807017544,0.9545454545454546,0.9545454545454546,0.9714285714285714,0.9545454545454546,0.996103896103896
svm_rbf_robust,1,0.1,0.0,0,26,0.9824561403508771,0.9565217391304348,1.0,0.9714285714285714,0.9777777777777777,0.9987012987012986
rf_robust,1,0.1,0.0,0,26,0.9649122807017544,0.9166666666666666,1.0,0.9428571428571428,0.9565217391304348,0.9974025974025974
logreg_baseline,2,0.1,0.0,0,26,0.9824561403508771,0.9565217391304348,1.0,0.9714285714285714,0.9777777777777777,0.9987012987012986
svm_rbf_baseline,2,0.1,0.0,0,26,0.9649122807017544,0.9545454545454546,0.9545454545454546,0.9714285714285714,0.9545454545454546,0.9987012987012986
rf_baseline,2,0.1,0.0,0,26,0.9824561403508771,0.9565217391304348,1.0,0.9714285714285714,0.9777777777777777,0.9987012987012988
logreg_robust,2,0.1,0.0,0,26,0.9824561403508771,0.9565217391304348,1.0,0.9714285714285714,0.9777777777777777,0.9987012987012986
svm_rbf_robust,2,0.1,0.0,0,26,0.9824561403508771,0.9565217391304348,1.0,0.9714285714285714,0.9777777777777777,1.0
rf_robust,2,0.1,0.0,0,26,0.9824561403508771,0.9565217391304348,1.0,0.9714285714285714,0.9777777777777777,0.9987012987012986
logreg_baseline,3,0.1,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
svm_rbf_baseline,3,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9973544973544973
rf_baseline,3,0.1,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9960317460317459
logreg_robust,3,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,3,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9973544973544973
rf_robust,3,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.996031746031746
logreg_baseline,4,0.1,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,0.996031746031746
svm_rbf_baseline,4,0.1,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9907407407407407
rf_baseline,4,0.1,0.0,0,26,0.8947368421052632,0.9411764705882353,0.7619047619047619,0.9722222222222222,0.8421052631578947,0.957010582010582
logreg_robust,4,0.1,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9947089947089947
svm_rbf_robust,4,0.1,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9907407407407407
rf_robust,4,0.1,0.0,0,26,0.8771929824561403,0.8888888888888888,0.7619047619047619,0.9444444444444444,0.8205128205128205,0.951058201058201
logreg_baseline,5,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9735449735449735
svm_rbf_baseline,5,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9788359788359788
rf_baseline,5,0.1,0.0,0,26,0.9473684210526315,0.95,0.9047619047619048,0.9722222222222222,0.926829268292683,0.9748677248677248
logreg_robust,5,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9722222222222222
svm_rbf_robust,5,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9788359788359788
rf_robust,5,0.1,0.0,0,26,0.9473684210526315,0.95,0.9047619047619048,0.9722222222222222,0.926829268292683,0.9748677248677249
logreg_baseline,6,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9947089947089947
svm_rbf_baseline,6,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9947089947089947
rf_baseline,6,0.1,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,0.996031746031746
logreg_robust,6,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.996031746031746
svm_rbf_robust,6,0.1,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.996031746031746
rf_robust,6,0.1,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9947089947089947
logreg_baseline,7,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,7,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_baseline,7,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9986772486772487
logreg_robust,7,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,7,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_robust,7,0.1,0.0,0,26,0.9473684210526315,0.9090909090909091,0.9523809523809523,0.9444444444444444,0.9302325581395349,0.9947089947089947
logreg_baseline,8,0.1,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
svm_rbf_baseline,8,0.1,0.0,0,26,0.9473684210526315,0.875,1.0,0.9166666666666666,0.9333333333333333,1.0
rf_baseline,8,0.1,0.0,0,26,0.9473684210526315,0.875,1.0,0.9166666666666666,0.9333333333333333,1.0
logreg_robust,8,0.1,0.0,0,26,0.9473684210526315,0.875,1.0,0.9166666666666666,0.9333333333333333,1.0
svm_rbf_robust,8,0.1,0.0,0,26,0.9298245614035088,0.84,1.0,0.8888888888888888,0.9130434782608695,1.0
rf_robust,8,0.1,0.0,0,26,0.9122807017543859,0.8076923076923077,1.0,0.8611111111111112,0.8936170212765957,1.0
logreg_baseline,9,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.996031746031746
svm_rbf_baseline,9,0.1,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.996031746031746
